start	end	text
0	10000	请不吝点赞 订阅 转发 打赏支持明镜与点点栏目。
30000	47000	大家重新静一下辛苦了哈现在能听到吗各位能听到打一个1
47000	60000	对我们还是说好了针对全体会员的还是对会员吧
60000	71000	刚才说到哪里说到这个咱们油管的这个加盖的这个政论频道基本上还处在还处在这个中世纪啊地心说的时代
71000	79000	就是因为说到政论大家可以说就是评论政治可以说是低的一个行业
79000	81000	也是门槛最高的一个行业
81000	83000	为什么说门槛最低呢
83000	87000	大家你知道北京的出租车司机都能给你讲一套完整的政治理论
87000	90000	能够对所有的官员给你评论一套
90000	96000	公园的大爷给你有清晰的自己的一个政治评论
96000	99000	所有的人不用有任何才艺
99000	101440	也不用有任何的特长
101440	103760	他都可以对政治人物进行评论一番
103960	108600	但是对于政论也是一个要求非常高的
108600	109280	一个行业
110280	111160	为什么呢
111280	114320	因为他要求你比如说评论高层政治
114400	115640	你不能靠想象
115800	118280	你必须得跟这些人物打过交道
118600	121440	你必须得参与过运作
121440	122920	比如说人事上的运作
123080	126080	比如说一些项目的背后的筹划
126360	128200	比如说你没跟这些人打交道
128200	130000	你全靠想象是不行的
130280	134600	现在我们油管上的博主99.9%
135120	137400	就要想象来评论政治
137400	138840	你跟这些人你都没见过
138840	142440	你来中南海都没有进去过几次
144200	147040	你怎么能评论这些人全是靠想象
151200	153720	所以说你做好政治评论
154400	157480	你要对这些高层人物有过直接的接触
157480	160320	然后你要有一定的对历史有一定的了解
160320	161680	特别是像明清的
161680	164080	还有中共的党史要相当的
164080	167680	因为中国共产党的这一路它是延续下来的
167680	169880	你延续下来的话你才能
169880	172280	按照这个脉络你才能了解他们
172280	175680	习近平他年轻的时候他学的就是中共党史
175680	178080	你也只能把中共党史和老毛的一套
178080	180280	你就明白了你才知道他在干什么
180280	184480	然后你还要有一定的政治学基础
184480	186080	有一定的逻辑学基础
186080	191580	你们知道这些人在干,还有呢,你把它表述出来呢,你要有一定,你要会讲故事
191580	195280	所以说现在油管的大V们现在基本上都只会讲故事
195280	198480	别的那一套东西基本上连基本的逻辑都不通
198480	203980	但是大部分人是这个,就是非会员这些听众,他们是不懂这些东西的
209480	213580	对,所以咱们就开正题了哈,今天咱们的正题呢
213580	218420	就是讲这个四中全会的起了个名字叫诸侯征权
218420	223700	为什么因为之前啊就是包括四中全会前四中全会后
223700	228020	大家关注的都是军队军事上的一些人事变化
230020	231300	在发这些东西
231300	232140	因为我现在看不了
232140	232980	我跟大家讲完
232980	234860	大家有什么问题还有想问的问题
234860	237460	还有一些什么反应的等过会再发
237460	243380	因为我现在看不到这个太快了这个弹幕
243380	251380	為何叫諸侯爭權呢?因為其他的主題大家都關注的是軍隊方面的這個人事變化
251380	256380	因為軍隊上的最明顯一次性開除了九個上的這個當級
256380	259380	但是呢其實呢在這個四中全會前
259380	268380	包括接下來馬上要發生很多的人就是其他上的就是非軍隊的這些高層人事變化
268380	270060	其實是靜悄悄的
270060	271380	很多人是看不懂的
271380	272420	是沒有注意到
272420	273660	就是因為是外行
273660	274940	基本上你看不明白
274940	277020	中共的這些人在搞什麼
277020	278820	為什麼說這個一塊
278820	280180	就是軍事之外的
280180	282460	就是中共這個體系的
283620	285660	人事變動也非常重要呢
286020	288980	主要是因為今年是一個特殊的時點
289140	290780	就是2025年
290780	292660	距離這個21大20
292660	294020	只有兩年時間了
294020	296820	20大開完已經過了三年了
296820	302500	其實這一屆呢,二十大這一屆呢,已經過了將近一半多了,過了百分之六十了
302500	304500	那這個時點為什麼重要呢?
304500	308820	大家可以關注二十大政治局委員的這些人
308820	312740	他們都是在二十大召開的兩年前
312740	319300	2020年解決了省委書記這一層級
319300	325620	你比如說,他是2020年解決了那個陝西省委書記
325620	329020	张博清是2020年当选的辽宁省委书记
329020	333140	尹丽是2020年当选的福建省委书记
336100	337940	然后这里有几个特殊的
337940	339100	第一是李干杰
339100	342140	李干杰是2021年当选的山东省委书记
342140	343060	为什么呢
343060	344860	因为李干杰是突击提拔的
344860	347420	因为之前接替中组部长的是
347420	350060	就是陈希理想的对象是胡和平
350060	352140	这个习老大也是同意的
352140	353620	因为都是清华的书记
353620	355260	当过浙江的组织部长
355260	358900	所以胡和平当时是比较合适的
358900	359980	中组部长的人选
359980	361900	但是因为秦岭那个案件
362380	364740	胡和平被免掉了陕西这个
364740	368540	相当于中组部长下届的人选没有了
368980	370540	所以临时换将
370940	374620	后来陈希选的是李干杰
374620	376460	就把李干杰的21年提成了书记
376460	380340	还有一个特殊的是马兴瑞也是晚了一年
380340	382460	2021年当选的新疆的书记
382460	386460	分辨率怎么降低呢
386460	390460	不好意思,我这个整个的博物
390460	394460	不大会用这个系统
398460	402460	稍等一下,我研究一下分辨率怎么降低
412460	437460	这个也不会设置
437460	439220	我就接着讲吧
439220	441420	我说的慢一点
441420	443700	所以马兴瑞当时也是一个特殊
443700	446900	他也是21年解决的新疆的区委书记
446900	448180	他为什么特殊呢
448180	452780	因为当时中央已经确定了
452780	456300	马兴瑞担任海南还是某一个小省的书记
456300	458180	但是马兴瑞当时是广东省长
458180	464100	他不愿意去这个小省当书记
464100	466220	所以马兴瑞就回了一趟北京
466220	467660	我当时知道的事
467660	469220	然后找了一下相关领导
469220	471260	最后20年他就没求生
471260	474660	然后二一年他就等到了新疆那个书记出去
474660	476260	所以大家可以看
476260	480460	所以就是下次全会开始的两年前
481460	486260	右上方三个点点开画质调整声音流浪
486260	501260	大家可以自己调整一下是吧
501260	504260	这个分辨率是大家分别自己调
504260	506260	就是刚才有个朋友说了
506260	509260	大家看自己的屏幕右上方有三个点点
509260	512260	然后可以调节这个画质
512260	514260	然后点击画质
514260	518260	点击省流量,或者自动
519260	524260	觉得卡的大家自己调一下那个画质好不好
525260	529260	所以说对于二十一大来讲
529260	532260	今年是一个最后的入门年
532260	534260	如果你今年能够入许省委书记
534260	538260	至少是省长,至少是已经担任了多年的省长
538260	541260	你才有可能在下一次的大会上
541260	547860	當選這個當選政治局進入真正的這個中共核心
547860	550860	如果你今年又進入這個沒有調整到位
550860	555060	那麼基本上在21大你是沒有可能進入這25個人的人選的
555060	557460	所以說今年是一個非常大的一個
